,Shape_Area,ADM1_PCODE,ADM1_EN,sum_10,sum_11,sum_12,sum_13,sum_21,sum_22,sum_23,sum_30,year,total,perc_10,perc_11,perc_12,perc_13,perc_21,perc_22,perc_23,perc_30,perc_total
24,12.725141,PK8,Sindh,0.0,246769.05304516293,3139849.827318136,3339416.6749030817,4459148.875253797,2092802.282885552,2355123.1493803635,12081018.907265242,1995,27714128.770051334,0.0,0.008904088419760411,0.11329419204803386,0.12049509846081646,0.1608980355201524,0.07551391206448795,0.08497915156998823,0.43591552191676075,1.0
25,31.91037,PK7,Balochistan,0.0,82005.98252977431,894205.6502307933,1052804.2587355897,861408.4250093771,474585.4210493472,1498195.4106947333,1843967.223266132,2000,6707172.371515747,0.0,0.012226610259494772,0.13332080953045683,0.1569669303873381,0.12843093591386384,0.0707578983753024,0.22337213474001677,0.2749246807935273,1.0
26,0.08728489,PK5,Federal Capital Territory,0.0,2383.304152706638,25518.13836075365,16910.563058637083,178585.4902724903,0.0,90988.4967078194,561897.6891053803,2000,876283.6816577874,0.0,0.0027197860722429647,0.029120864504149444,0.019298046297798247,0.20379871725402368,0.0,0.10383452141398301,0.6412280644578027,1.0
27,9.901186,PK2,Khyber Pakhtunkhwa,0.0,83622.4057629751,1130385.185529051,1410709.847566994,5298933.297435954,506344.4539705422,5378676.384853145,8261665.686937099,2000,22070337.262055762,0.0,0.003788904753473895,0.05121739519007968,0.06391881695402746,0.24009299153511804,0.022942307041273473,0.24370612560146004,0.3743334589245674,1.0
28,19.362387,PK6,Punjab,0.0,379054.21279548015,4714860.196945475,7931535.394015511,19901914.645872053,5474013.661544655,10928919.688549668,28129254.07120549,2000,77459551.87092833,0.0,0.00489357611346761,0.060868673818329035,0.10239583372792953,0.25693299490080734,0.07066931746088671,0.1410919560541822,0.3631476479243975,1.0
29,12.725141,PK8,Sindh,0.0,225356.6466332134,3337215.749737447,3233291.6901918966,6050669.867762857,2357484.658577908,2657086.06282942,13908946.058908109,2000,31770050.73464085,0.0,0.007093367540250513,0.10504282091368128,0.10177168797110037,0.1904520052014093,0.07420462366487178,0.08363493294432277,0.43780056176436394,1.0
30,31.91037,PK7,Balochistan,0.0,152008.39134795568,1071078.6361918822,1096121.9356502946,951903.2688244012,437585.3892882578,1515880.8185945712,1863610.923972413,2005,7088189.363869776,0.0,0.021445306205104986,0.15110750873155707,0.1546406112169484,0.1342942774182196,0.0617344383487745,0.21386009046561089,0.26291776761378455,1.0
31,0.08728489,PK5,Federal Capital Territory,0.0,2083.763858590275,26406.25509989448,10400.502385703849,177527.15795125067,0.0,73815.45528438874,790511.3087361883,2005,1080744.4433160163,0.0,0.001928081954506029,0.024433394280402632,0.009623461355759826,0.16426377118956015,0.0,0.06830056424616253,0.7314507269736088,1.0
32,9.901186,PK2,Khyber Pakhtunkhwa,0.0,193736.6652098764,1686832.1401545089,1391720.0538304634,6592230.944191633,876421.607656857,5247910.870761169,9161062.350949138,2005,25149914.632753648,0.0,0.00770327327304587,0.0670710881045173,0.05533696929602997,0.26211742824790074,0.034847895925478066,0.20866515641872693,0.36425818873430105,0.9999999999999999
33,19.362387,PK6,Punjab,0.0,671266.2588521354,5550740.36615289,6885723.8232870735,25248682.75437844,4954318.570855938,11941069.519941196,32386127.89336872,2005,87637929.18683639,0.0,0.0076595403962712826,0.06333719221410626,0.07857013381280739,0.28810222912216993,0.056531670896670376,0.13625458326934997,0.3695446502886248,1.0
34,12.725141,PK8,Sindh,0.0,300802.84923178144,3623557.049734408,3026549.555541728,7823650.169938546,2139504.9347154405,2823660.561215908,15857815.3501231,2005,35595540.47050091,0.0,0.008450576821022448,0.10179806239316294,0.08502608797441692,0.21979298716990234,0.06010598255948698,0.07932624491418974,0.44550005816781874,1.0
35,31.91037,PK7,Balochistan,0.0,439053.9505714569,2148582.3365260307,943051.092780957,708314.5431983089,393532.2835639715,899548.1393175749,2531166.7680698875,2010,8063249.1140281875,0.0,0.05445124469831952,0.266466074176971,0.11695671055731942,0.08784480464159361,0.048805671014097336,0.11156149668656141,0.3139139982251377,1.0000000000000002
36,0.08728489,PK5,Federal Capital Territory,0.0,2705.441236872226,32907.871121687815,12070.444574381225,126487.98010081612,0.0,22160.66664063465,1242256.505402479,2010,1438588.9090768711,0.0,0.0018806215033371015,0.022875104148275746,0.008390475206796023,0.08792503494412608,0.0,0.015404447025005175,0.8635243171724599,1.0
37,9.901186,PK2,Khyber Pakhtunkhwa,0.0,328556.8725285549,2568529.522010192,1288716.6996198036,6976425.126484775,1007217.2186384406,5694993.996603429,12981756.10671434,2010,30846195.542599536,0.0,0.010651455284811633,0.08326892431395548,0.04177878914889347,0.2261680898978326,0.03265288314882926,0.18462549096981729,0.4208543672358602,1.0
38,19.362387,PK6,Punjab,0.0,997028.9572730736,8808141.16724161,5750635.303877623,24863928.07151033,3062612.173990823,15386150.330405992,47875977.4943142,2010,106744473.49861366,0.0,0.009340333270612108,0.08251613295329997,0.053872908970339424,0.23292941785724627,0.028691060751080463,0.1441400179898383,0.4485101282075834,0.9999999999999999
39,12.725141,PK8,Sindh,0.0,403685.3378733145,5031882.408882048,2527737.831521816,8158065.528959002,1514873.9384989897,3235729.6773731243,22132410.524063,2010,43004385.24717129,0.0,0.009387073796151238,0.11700858830932902,0.05877860634429331,0.18970310776609967,0.0352260340379737,0.075241854028967,0.5146547357171861,1.0
40,31.91037,PK7,Balochistan,0.0,433143.1744864909,2118128.5112869823,973013.70986069,782261.5828315103,378413.8602767214,938831.3684455344,2567655.287391917,2015,8191447.494579846,0.0,0.0528774889631039,0.2585780489575884,0.11878409896474562,0.09549735664534513,0.0461962138592858,0.1146111684249633,0.31345562418496786,1.0
41,0.08728489,PK5,Federal Capital Territory,0.0,2359.333864459768,32975.77150917705,9227.287350714209,125102.38274422009,0.0,30968.28372064792,1493140.681843854,2015,1693773.741033073,0.0,0.0013929451185261343,0.01946881729850431,0.005447768569777369,0.07386015009768492,0.0,0.018283601268820962,0.8815467176466864,1.0
42,9.901186,PK2,Khyber Pakhtunkhwa,0.0,294532.5826435713,2545017.2684691763,1216391.872766843,8406571.055968422,1023898.1871857475,5657248.096820197,14485796.473958757,2015,33629455.53781271,0.0,0.00875817279623814,0.07567821803143907,0.03617043015754867,0.24997642458160335,0.03044646934692368,0.16822300588420855,0.43074727920203865,1.0
43,19.362387,PK6,Punjab,0.0,831090.7735635992,9237077.01435792,4840665.90243032,30721113.903089225,2612970.4746510424,16111015.31475368,51666426.59257938,2015,116020359.97542517,0.0,0.0071633183498106415,0.07961600029783109,0.04172255545022999,0.2647907135402477,0.022521654606178675,0.13886369011582306,0.44532206763987886,1.0
44,12.725141,PK8,Sindh,0.0,381809.4496296831,4979228.192472387,2354360.733758364,9790159.888984997,1502762.7551218718,3456945.8055160474,24449698.713497154,2015,46914965.53898051,0.0,0.008138329533940442,0.10613304593254506,0.05018357589546096,0.2086788251149964,0.03203162866811152,0.07368535318743344,0.5211492416675121,0.9999999999999999
45,31.91037,PK7,Balochistan,0.0,432693.80646090326,2246798.087483006,1233914.2380806543,945827.6086847788,443517.1580836978,1042627.0691816472,1677052.2960536275,2020,8022430.264028315,0.0,0.05393550236280072,0.2800645207920845,0.15380803540460655,0.1178978909827069,0.05528463863031373,0.12996399281358306,0.20904541901390447,0.9999999999999999
46,0.08728489,PK5,Federal Capital Territory,0.0,724.2391618341208,15672.02606287226,477.1091762781143,180430.3778840769,0.0,50268.87623926625,1697515.321127236,2020,1945087.9496515635,0.0,0.0003723426295267823,0.008057232612890175,0.000245289256130337,0.09276206657719441,0.0,0.025844011962683353,0.8727190569615749,1.0
47,9.901186,PK2,Khyber Pakhtunkhwa,0.0,248492.2983510937,2209058.2701623547,1227293.4962310498,11174062.696007822,1529590.071433471,4897794.352886519,14482245.939109083,2020,35768537.12418139,0.0,0.006947231235327765,0.06175981596599645,0.03431209646539712,0.31239920875750815,0.04276356246057904,0.13693023944150504,0.4048878456736866,1.0000000000000002
48,19.362387,PK6,Punjab,0.0,569484.6324179432,7737394.342170107,2286309.086602874,54432543.01634053,1925996.4337460569,13713648.330681767,41230280.83578899,2020,121895656.67774826,0.0,0.004671902575852,0.06347555403573743,0.01875628015727515,0.4465503078607808,0.015800369645964936,0.11250317447270587,0.3382424112516838,1.0
49,12.725141,PK8,Sindh,0.0,334370.4015239668,4643258.006086646,2047659.7656833848,15485290.708370142,1180627.8171957247,3575152.83138905,21419880.952018738,2020,48686240.48226765,0.0,0.006867862422972465,0.09537105268536392,0.042058284751503396,0.3180629794984919,0.024249722416454178,0.07343250980102235,0.43995758842419186,1.0
